level,rule,order_count,revenue
4,Day_of_Week=Fri and Total_Garment_bucket=bucket_3 and Does_delivery_charge_exist=Y and Payment_Mode=Cash_to_store,5.0,5976.0
4,Day_of_Week=Mon and Total_Garment_bucket=bucket_3 and Does_delivery_charge_exist=Y and Payment_Mode=Online,89.0,24213.0
4,Day_of_Week=Sun and Total_Garment_bucket=bucket_3 and Does_delivery_charge_exist=Y and Payment_Mode=Online,101.0,30391.0
4,Day_of_Week=Mon and Service=Steam_Ironing and Does_delivery_charge_exist=N and Payment_Mode=Online,24.0,3707.0
4,Day_of_Week=Sun and Service=Steam_Ironing and Does_delivery_charge_exist=N and Payment_Mode=Online,27.0,4400.0
4,Day_of_Week=Fri and Service=Wash_&_Iron_(Kg_Basis) and Does_delivery_charge_exist=N and Payment_Mode=Online,38.0,12951.0
4,Day_of_Week=Mon and Service=Wash_&_Iron_(Kg_Basis) and Does_delivery_charge_exist=N and Payment_Mode=Online,29.0,8658.0
4,Day_of_Week=Sun and Service=Wash_&_Iron_(Kg_Basis) and Does_delivery_charge_exist=N and Payment_Mode=Online,31.0,10215.0
4,Service=Wash_&_Iron and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,61.0,16782.0
4,Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=Y and Payment_Mode=Online,33.0,51178.0
4,Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,34.0,52778.0
4,Service=Wash_&_Iron and Total_Garment_bucket=bucket_3 and Does_pickup_charge_exist=Y and Payment_Mode=Online,13.0,3934.0
4,Service=Wash_&_Iron and Total_Garment_bucket=bucket_3 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,14.0,4220.0
4,Service=Steam_Ironing and Total_Garment_bucket=bucket_2 and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N,46.0,3966.0
4,Service=Steam_Ironing and Total_Garment_bucket=bucket_2 and Does_pickup_charge_exist=N and Payment_Mode=Online,41.0,3590.0
4,Total_Garment_bucket=bucket_1 and amount_bd_bin=bucket_1 and Does_delivery_charge_exist=Y and Payment_Mode=Online,141.0,21601.0
4,Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_2 and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N,83.0,16299.0
4,Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_2 and Does_pickup_charge_exist=N and Payment_Mode=Online,82.0,16128.0
4,Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_2 and Does_pickup_charge_exist=Y and Payment_Mode=Online,39.0,11749.0
4,Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_2 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,42.0,12641.0
4,Service=Wash_&_Fold_(Kg_Basis) and Total_Garment_bucket=bucket_2 and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N,30.0,3954.0
4,Service=Wash_&_Fold_(Kg_Basis) and Total_Garment_bucket=bucket_2 and Does_pickup_charge_exist=N and Payment_Mode=Online,29.0,3876.0
4,Total_Garment_bucket=bucket_4 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,652.0,229275.0
4,Total_Garment_bucket=bucket_4 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Cash_to_store,15.0,8566.0
4,Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=Y and Payment_Mode=Online,36.0,31437.0
4,Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,39.0,33959.0
4,Service=Dry_Cleaning and Total_Garment_bucket=bucket_2 and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N,82.0,69256.0
4,Service=Dry_Cleaning and Total_Garment_bucket=bucket_2 and Does_pickup_charge_exist=N and Payment_Mode=Online,75.0,62503.0
4,Service=Dry_Cleaning and Total_Garment_bucket=bucket_2 and Does_pickup_charge_exist=N and Payment_Mode=Cash_to_store,7.0,6753.0
4,Total_Garment_bucket=bucket_2 and Store_Name=BANASWADI and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N,11.0,4352.0
4,Total_Garment_bucket=bucket_2 and Store_Name=BANASWADI and Does_pickup_charge_exist=N and Payment_Mode=Online,10.0,4217.0
4,Total_Garment_bucket=bucket_2 and Store_Name=SARJAPUR and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N,17.0,6338.0
4,Total_Garment_bucket=bucket_2 and Store_Name=SARJAPUR and Does_pickup_charge_exist=N and Payment_Mode=Online,15.0,6076.0
4,Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=Y and Payment_Mode=Online,29.0,14708.0
4,Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,31.0,15674.0
4,Service=Premium_Laundry and Total_Garment_bucket=bucket_2 and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N,32.0,17252.0
4,Service=Premium_Laundry and Total_Garment_bucket=bucket_2 and Does_pickup_charge_exist=N and Payment_Mode=Online,29.0,15558.0
4,Total_Garment_bucket=bucket_1 and amount_bd_bin=bucket_5 and Does_delivery_charge_exist=Y and Payment_Mode=Online,4.0,4850.0
4,Service=Steam_Ironing and Total_Garment_bucket=bucket_2 and Does_pickup_charge_exist=Y and Payment_Mode=Online,129.0,12437.0
4,Service=Steam_Ironing and Total_Garment_bucket=bucket_2 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,135.0,13685.0
4,Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_2 and Does_pickup_charge_exist=Y and Payment_Mode=Online,122.0,27450.0
4,Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_2 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,126.0,28323.0
4,Day_of_Week=Fri and Total_Garment_bucket=bucket_4 and Does_delivery_charge_exist=Y and Payment_Mode=Online,78.0,30919.0
4,Day_of_Week=Mon and Total_Garment_bucket=bucket_4 and Does_delivery_charge_exist=Y and Payment_Mode=Online,99.0,28302.0
4,Day_of_Week=Sun and Total_Garment_bucket=bucket_4 and Does_delivery_charge_exist=Y and Payment_Mode=Online,100.0,35268.0
4,Service=Wash_&_Fold_(Kg_Basis) and Total_Garment_bucket=bucket_2 and Does_pickup_charge_exist=Y and Payment_Mode=Online,80.0,12474.0
4,Service=Wash_&_Fold_(Kg_Basis) and Total_Garment_bucket=bucket_2 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,83.0,12942.0
4,Day_of_Week=Fri and Total_Garment_bucket=bucket_2 and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N,56.0,26126.0
4,Day_of_Week=Fri and Total_Garment_bucket=bucket_2 and Does_pickup_charge_exist=N and Payment_Mode=Online,52.0,24328.0
4,Day_of_Week=Mon and Total_Garment_bucket=bucket_2 and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N,36.0,12765.0
4,Day_of_Week=Mon and Total_Garment_bucket=bucket_2 and Does_pickup_charge_exist=N and Payment_Mode=Online,33.0,12355.0
4,Day_of_Week=Sun and Total_Garment_bucket=bucket_2 and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N,39.0,11694.0
4,Day_of_Week=Sun and Total_Garment_bucket=bucket_2 and Does_pickup_charge_exist=N and Payment_Mode=Online,34.0,10322.0
4,Total_Garment_bucket=bucket_1 and amount_bd_bin=bucket_2 and Does_delivery_charge_exist=Y and Payment_Mode=Online,83.0,30506.0
4,Total_Garment_bucket=bucket_2 and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N and Payment_Mode=Online,254.0,100629.0
4,Total_Garment_bucket=bucket_2 and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N and Payment_Mode=Cash_to_store,28.0,11492.0
4,Service=Dry_Cleaning and Total_Garment_bucket=bucket_2 and Does_pickup_charge_exist=Y and Payment_Mode=Online,76.0,82011.0
4,Service=Dry_Cleaning and Total_Garment_bucket=bucket_2 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,80.0,85873.0
4,Service=Dry_Cleaning and Total_Garment_bucket=bucket_2 and Does_pickup_charge_exist=Y and Payment_Mode=Cash_to_store,3.0,2920.0
4,Total_Garment_bucket=bucket_1 and amount_bd_bin=bucket_4 and Does_delivery_charge_exist=Y and Payment_Mode=Online,32.0,25550.0
4,Total_Garment_bucket=bucket_1 and amount_bd_bin=bucket_3 and Does_delivery_charge_exist=Y and Payment_Mode=Online,37.0,20260.0
4,Service=Premium_Laundry and Total_Garment_bucket=bucket_2 and Does_pickup_charge_exist=Y and Payment_Mode=Online,19.0,12656.0
4,Service=Premium_Laundry and Total_Garment_bucket=bucket_2 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,20.0,13356.0
4,Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_1 and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N,162.0,22002.0
4,Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_1 and Does_pickup_charge_exist=N and Payment_Mode=Online,142.0,19331.0
4,Day_of_Week=Fri and Total_Garment_bucket=bucket_2 and Does_pickup_charge_exist=Y and Payment_Mode=Online,94.0,39674.0
4,Day_of_Week=Fri and Total_Garment_bucket=bucket_2 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,99.0,43381.0
4,Day_of_Week=Fri and Total_Garment_bucket=bucket_2 and Does_pickup_charge_exist=Y and Payment_Mode=Cash_to_store,4.0,3181.0
4,Day_of_Week=Mon and Total_Garment_bucket=bucket_2 and Does_pickup_charge_exist=Y and Payment_Mode=Online,59.0,23917.0
4,Day_of_Week=Mon and Total_Garment_bucket=bucket_2 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,61.0,24159.0
4,Day_of_Week=Sun and Total_Garment_bucket=bucket_2 and Does_pickup_charge_exist=Y and Payment_Mode=Online,59.0,16870.0
4,Day_of_Week=Sun and Total_Garment_bucket=bucket_2 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,62.0,17575.0
4,Total_Garment_bucket=bucket_3 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,669.0,208967.0
4,Total_Garment_bucket=bucket_3 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Cash_to_store,18.0,9899.0
4,Service=Dry_Cleaning and Total_Garment_bucket=bucket_1 and Does_delivery_charge_exist=Y and Payment_Mode=Online,177.0,80555.0
4,Total_Garment_bucket=bucket_1 and Store_Name=AECS and Does_delivery_charge_exist=Y and Payment_Mode=Online,5.0,2938.0
4,Total_Garment_bucket=bucket_1 and Store_Name=BANASWADI and Does_delivery_charge_exist=Y and Payment_Mode=Online,27.0,8511.0
4,Total_Garment_bucket=bucket_1 and Store_Name=SARJAPUR and Does_delivery_charge_exist=Y and Payment_Mode=Online,35.0,12664.0
4,Service=Premium_Laundry and Total_Garment_bucket=bucket_1 and Does_delivery_charge_exist=Y and Payment_Mode=Online,54.0,15894.0
4,Day_of_Week=Mon and Service=Dry_Cleaning and Does_delivery_charge_exist=Y and Payment_Mode=Online,40.0,27762.0
4,Day_of_Week=Mon and Service=Dry_Cleaning and Does_delivery_charge_exist=Y and Payment_Mode=Cash_to_store,1.0,3580.0
4,Day_of_Week=Fri and Service=Dry_Cleaning and Does_delivery_charge_exist=Y and Payment_Mode=Online,69.0,56378.0
4,Day_of_Week=Fri and Service=Dry_Cleaning and Does_delivery_charge_exist=Y and Payment_Mode=Cash_to_store,5.0,7836.0
4,Day_of_Week=Sun and Service=Dry_Cleaning and Does_delivery_charge_exist=Y and Payment_Mode=Online,43.0,30393.0
4,Day_of_Week=Fri and Service=Wash_&_Fold_(Kg_Basis) and Does_delivery_charge_exist=Y and Payment_Mode=Online,107.0,37026.0
4,Day_of_Week=Mon and Service=Wash_&_Fold_(Kg_Basis) and Does_delivery_charge_exist=Y and Payment_Mode=Online,86.0,29706.0
4,Day_of_Week=Sun and Service=Wash_&_Fold_(Kg_Basis) and Does_delivery_charge_exist=Y and Payment_Mode=Online,67.0,20166.0
4,Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N,17.0,23441.0
4,Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=N and Payment_Mode=Online,16.0,22027.0
4,Day_of_Week=Fri and Service=Premium_Laundry and Does_delivery_charge_exist=Y and Payment_Mode=Online,25.0,11086.0
4,Day_of_Week=Mon and Service=Premium_Laundry and Does_delivery_charge_exist=Y and Payment_Mode=Online,20.0,10986.0
4,Day_of_Week=Sun and Service=Premium_Laundry and Does_delivery_charge_exist=Y and Payment_Mode=Online,11.0,5888.0
4,Total_Garment_bucket=bucket_2 and Store_Name=BANASWADI and amount_bd_bin=bucket_1 and Payment_Mode=Online,30.0,3746.0
4,Total_Garment_bucket=bucket_2 and Store_Name=BANASWADI and amount_bd_bin=bucket_1 and Does_delivery_charge_exist=Y,24.0,2989.0
4,Total_Garment_bucket=bucket_2 and Store_Name=BANASWADI and amount_bd_bin=bucket_1 and Does_pickup_charge_exist=Y,24.0,2989.0
4,Total_Garment_bucket=bucket_2 and Store_Name=SARJAPUR and amount_bd_bin=bucket_1 and Payment_Mode=Online,43.0,5365.0
4,Total_Garment_bucket=bucket_2 and Store_Name=SARJAPUR and amount_bd_bin=bucket_1 and Does_delivery_charge_exist=Y,32.0,3667.0
4,Total_Garment_bucket=bucket_2 and Store_Name=SARJAPUR and amount_bd_bin=bucket_1 and Does_pickup_charge_exist=Y,32.0,3667.0
4,Day_of_Week=Fri and Total_Garment_bucket=bucket_3 and Does_delivery_charge_exist=N and Payment_Mode=Online,27.0,13269.0
4,Day_of_Week=Mon and Total_Garment_bucket=bucket_3 and Does_delivery_charge_exist=N and Payment_Mode=Online,23.0,7409.0
4,Day_of_Week=Sun and Total_Garment_bucket=bucket_3 and Does_delivery_charge_exist=N and Payment_Mode=Online,16.0,6527.0
4,Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_2 and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N,24.0,7296.0
4,Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_2 and Does_pickup_charge_exist=N and Payment_Mode=Online,24.0,7296.0
4,Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N,50.0,41875.0
4,Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=N and Payment_Mode=Online,43.0,35486.0
4,Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=N and Payment_Mode=Cash_to_store,8.0,7389.0
4,Total_Garment_bucket=bucket_2 and Store_Name=BANASWADI and Does_pickup_charge_exist=Y and Payment_Mode=Online,32.0,8817.0
4,Total_Garment_bucket=bucket_2 and Store_Name=BANASWADI and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,32.0,8817.0
4,Total_Garment_bucket=bucket_2 and Store_Name=SARJAPUR and Does_pickup_charge_exist=Y and Payment_Mode=Online,42.0,11058.0
4,Total_Garment_bucket=bucket_2 and Store_Name=SARJAPUR and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,42.0,11058.0
4,Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N,35.0,18269.0
4,Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=N and Payment_Mode=Online,34.0,17845.0
4,Day_of_Week=Fri and Service=Steam_Ironing and Does_delivery_charge_exist=Y and Payment_Mode=Online,108.0,27696.0
4,Day_of_Week=Mon and Service=Steam_Ironing and Does_delivery_charge_exist=Y and Payment_Mode=Online,181.0,45884.0
4,Day_of_Week=Mon and Service=Steam_Ironing and Does_delivery_charge_exist=Y and Payment_Mode=Cash_to_store,10.0,3524.0
4,Day_of_Week=Sun and Service=Steam_Ironing and Does_delivery_charge_exist=Y and Payment_Mode=Online,171.0,44235.0
4,Day_of_Week=Fri and Service=Wash_&_Iron_(Kg_Basis) and Does_delivery_charge_exist=Y and Payment_Mode=Online,113.0,57888.0
4,Day_of_Week=Mon and Service=Wash_&_Iron_(Kg_Basis) and Does_delivery_charge_exist=Y and Payment_Mode=Online,71.0,31221.0
4,Day_of_Week=Mon and Service=Wash_&_Iron_(Kg_Basis) and Does_delivery_charge_exist=Y and Payment_Mode=Cash_to_store,7.0,3447.0
4,Day_of_Week=Sun and Service=Wash_&_Iron_(Kg_Basis) and Does_delivery_charge_exist=Y and Payment_Mode=Online,83.0,38871.0
4,amount_bd_bin=bucket_2 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,672.0,219131.0
4,amount_bd_bin=bucket_2 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Cash_to_store,15.0,4956.0
4,Total_Garment_bucket=bucket_2 and Store_Name=AECS and amount_bd_bin=bucket_5 and Payment_Mode=Online,2.0,2903.0
4,Total_Garment_bucket=bucket_2 and Store_Name=BANASWADI and amount_bd_bin=bucket_5 and Payment_Mode=Online,3.0,4214.0
4,Total_Garment_bucket=bucket_2 and Store_Name=BANASWADI and amount_bd_bin=bucket_5 and Does_delivery_charge_exist=Y,2.0,3000.0
4,Total_Garment_bucket=bucket_2 and Store_Name=BANASWADI and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=Y,2.0,3000.0
4,Total_Garment_bucket=bucket_2 and Store_Name=SARJAPUR and amount_bd_bin=bucket_5 and Payment_Mode=Online,4.0,5692.0
4,Total_Garment_bucket=bucket_2 and Store_Name=SARJAPUR and amount_bd_bin=bucket_5 and Does_delivery_charge_exist=Y,2.0,2952.0
4,Total_Garment_bucket=bucket_2 and Store_Name=SARJAPUR and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=Y,2.0,2952.0
4,amount_bd_bin=bucket_4 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,249.0,208040.0
4,amount_bd_bin=bucket_4 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Cash_to_store,9.0,7411.0
4,amount_bd_bin=bucket_3 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,430.0,218671.0
4,amount_bd_bin=bucket_3 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Cash_to_store,19.0,9628.0
4,Day_of_Week=Fri and Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_1 and Does_delivery_charge_exist=N,24.0,3342.0
4,Day_of_Week=Fri and Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_1 and Payment_Mode=Online,75.0,10614.0
4,Day_of_Week=Fri and Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_1 and Does_delivery_charge_exist=Y,53.0,7570.0
4,Day_of_Week=Fri and Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_1 and Does_pickup_charge_exist=N,24.0,3342.0
4,Day_of_Week=Fri and Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_1 and Does_pickup_charge_exist=Y,53.0,7570.0
4,Day_of_Week=Mon and Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_1 and Does_delivery_charge_exist=N,24.0,3237.0
4,Day_of_Week=Mon and Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_1 and Payment_Mode=Online,61.0,8203.0
4,Day_of_Week=Mon and Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_1 and Does_delivery_charge_exist=Y,43.0,5674.0
4,Day_of_Week=Mon and Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_1 and Does_pickup_charge_exist=N,25.0,3293.0
4,Day_of_Week=Mon and Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_1 and Does_pickup_charge_exist=Y,42.0,5618.0
4,Day_of_Week=Sun and Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_1 and Does_delivery_charge_exist=N,29.0,4032.0
4,Day_of_Week=Sun and Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_1 and Payment_Mode=Online,68.0,9238.0
4,Day_of_Week=Sun and Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_1 and Does_delivery_charge_exist=Y,45.0,5846.0
4,Day_of_Week=Sun and Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_1 and Does_pickup_charge_exist=N,28.0,3922.0
4,Day_of_Week=Sun and Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_1 and Does_pickup_charge_exist=Y,46.0,5956.0
4,Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_2 and Does_delivery_charge_exist=N,13.0,3852.0
4,Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_2 and Payment_Mode=Online,39.0,11529.0
4,Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_2 and Does_delivery_charge_exist=Y,28.0,8199.0
4,Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_2 and Does_pickup_charge_exist=N,13.0,3852.0
4,Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_2 and Does_pickup_charge_exist=Y,28.0,8199.0
4,Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_1 and Does_delivery_charge_exist=N and Payment_Mode=Online,141.0,19380.0
4,Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_3 and Payment_Mode=Online,7.0,3321.0
4,Service=Dry_Cleaning and Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_4 and Does_delivery_charge_exist=N,39.0,32605.0
4,Service=Dry_Cleaning and Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_4 and Payment_Mode=Online,62.0,52871.0
4,Service=Dry_Cleaning and Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_4 and Does_delivery_charge_exist=Y,31.0,27427.0
4,Service=Dry_Cleaning and Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_4 and Payment_Mode=Cash_to_store,7.0,6219.0
4,Service=Dry_Cleaning and Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=N,39.0,32605.0
4,Service=Dry_Cleaning and Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=Y,31.0,27427.0
4,Total_Garment_bucket=bucket_2 and Store_Name=SARJAPUR and amount_bd_bin=bucket_4 and Payment_Mode=Online,4.0,3542.0
4,amount_bd_bin=bucket_5 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,105.0,177713.0
4,amount_bd_bin=bucket_5 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Cash_to_store,9.0,20595.0
4,Service=Dry_Cleaning and Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_3 and Does_delivery_charge_exist=N,27.0,14360.0
4,Service=Dry_Cleaning and Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_3 and Payment_Mode=Online,43.0,22476.0
4,Service=Dry_Cleaning and Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_3 and Does_delivery_charge_exist=Y,17.0,8556.0
4,Service=Dry_Cleaning and Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=N,27.0,14360.0
